portal,DNO_Group,dataset_id,title,description,modified,license,visibility,has_records,tags,record_count,explore_link,api_link
northernpowergrid.opendatasoft.com,NPg,northern-powergrid-dfes-bsp-portalformat,Northern Powergrid DFES BSP - Portal Format,"<p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our Distribution Future Energy Scenarios (DFES) BSP dataset contains information on various parameters such as energy usage, generation and Low Carbon Technologies (LCT) volumes, forecasting this data out to 2050. This data is produced for 5 different scenarios, assuming different rates of uptakes for various technologies. This dataset contains this information spilt per Bulk Supply Point within the Northern Powergrid region.</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">This dataset is new to our 2024 DFES publication, and has the data in a more portal friendly format. We recommend this dataset for users who are looking to build visuals with the mapping or charting functions within the portal.</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">We have used the information from this dataset to produce a DFES BSP Dashboard which can be found within the tabs of this dataset. This allows users to see each parameter graphed for substations, scenarios and/or year range they select.</span></font></p><p style=""font-family: sans-serif;""><span style=""font-family: Calibri, sans-serif; font-size: 16px;"">Our 2024 DFES report and methodology can be found in the export tab under the ""Alternative Exports"" section at the bottom of the export list</span><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""></span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><span style=""font-weight: bolder;"">Related datasets and pages</span></span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/northern-powergrid-dfes-primary-portalformat/information/?disjunctive.licence_area&amp;disjunctive.scenario_name&amp;disjunctive.voltage_level&amp;disjunctive.substation&amp;disjunctive.year"" target=""_blank"">DFES Primary Substation</a> - This dataset contains DFES information but this time aggregated to a Northern Powergrid Primary Substation level.</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/northern-powergrid-dfes-gsp-portalformat/information/?disjunctive.licence_area&amp;disjunctive.scenario_name&amp;disjunctive.voltage_level&amp;disjunctive.substation&amp;disjunctive.year"" target=""_blank"">DFES Grid Supply Point (GSP)</a> - This dataset contains DFES information but this time aggregated to a Northern Powergrid GSP level.</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/northern-powergrid-dfes-local-authority-level/"" target=""_blank"">DFES Local Authority</a> - This dataset contains DFES information but this time aggregated to a Local Authority region level.</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/northern-powergrid-dfes/information/?disjunctive.voltage_level&amp;disjunctive.substation&amp;disjunctive.scenario_name&amp;disjunctive.output_parameter&amp;disjunctive.licence_area"" target=""_blank"">DFES Whole Network</a> - Users of our DFES in the past will be familiar with this format of DFES, containing information on all our EHV substations. We recommend this dataset for users simply looking to read a table of data.</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/dfes/"" target=""_blank"">DFES Feature Page</a> - Users looking to find more information about the DFES, including our interactive geographical tool, or more information on navigating DFES data throughout our portal will find this page useful.</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><span style=""font-weight: bolder;"">Glossary of terms</span></span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary%20Term"" style=""font-weight: bold;"">Open Data team</a> and we will get it added!</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><span style=""font-weight: bolder;"">Data Governance</span></span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">This dataset does <span style=""font-weight: bolder;"">NOT</span> require a login to view</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Any data caveats for the dataset are listed below</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">- None</span></font></p>",,Northern Powergrid Open Data Licence v1.0,domain,True,"Distribution Future Energy Scenarios (DFES), Forecast, Low Carbon Technologies (LCT), Demand, Generation, Extra High Voltage (EHV), Bulk Supply Point (BSP), Methodology",11200,https://northernpowergrid.opendatasoft.com/explore/dataset/northern-powergrid-dfes-bsp-portalformat/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/northern-powergrid-dfes-bsp-portalformat
northernpowergrid.opendatasoft.com,NPg,npg-network-development-report-upcoming-flexibility-services,NPg Network Development Report - Upcoming Flexibility Services,"<div style=""color: rgb(52, 51, 51); font-family: Circular;"">This dataset contains our upcoming Flexibility Services requirements for future load driven capacity needs in the next 1-10 years in both the Northeast and Yorkshire licence areas. Our Network Development Plan (NDP) includes our plans for interventions, flexibility services requirements and forecast demand and generation headroom across our network, for a range of different scenarios, in the medium to long-term. To view our NDP Methodology and Report, please see the attachments below.</div><div style=""color: rgb(52, 51, 51); font-family: Circular;""><br></div><div style=""color: rgb(52, 51, 51); font-family: Circular;""><i>Update Frequency: Annually (May)</i></div>",,Northern Powergrid Open Data Licence v1.0,domain,True,"Network Development Plan (NDP), Flexibility, Forecast, Methodology",51,https://northernpowergrid.opendatasoft.com/explore/dataset/npg-network-development-report-upcoming-flexibility-services/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/npg-network-development-report-upcoming-flexibility-services
northernpowergrid.opendatasoft.com,NPg,ltds-documents,LTDS Documents,"<p><span style=""font-size: 16px; font-family: Calibri, sans-serif;"">
Our LTDS Documents dataset contains download links for the LTDS pdf report, and the summaries for NPg's Northeast and Yorkshire Licence Areas. These can be downloaded from under the ""Alternate Exports"" header on the  <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/ltds-documents/export/"" style=""background-color: rgb(255, 255, 255); font-family: sans-serif; font-size: 14px; font-weight: 400;"">export page</a>. The summary documents can also be downloaded from the attachments below. </span></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Related Feature Pages</b></span></font></p>

<p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/ltds/"">Long-Term Development Statement (LTDS)</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our LTDS provides essential network and asset information required to carry out studies of the NPg network to access potential connection points.</span></p>

<p><span style=""font-weight: bolder; font-family: Calibri, sans-serif; font-size: 20px;"">Glossary of Terms</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary Term"" style=""font-weight:bold"">Open Data team</a> and we will get it added!</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Data Governance</b></span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p>

<p>This dataset <b>DOES </b>require a login to view</p>

<p>Any data caveats for the dataset are listed below</p>
<p>- None</p>",,Northern Powergrid Open Data Licence v1.0,domain,True,Long Term Development Statement (LTDS),,https://northernpowergrid.opendatasoft.com/explore/dataset/ltds-documents/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/ltds-documents
northernpowergrid.opendatasoft.com,NPg,lv_oh_feeders,LV Overhead Feeders,"<p><span style=""font-size: 16px; font-family: Calibri, sans-serif;"">Our LV Overhead Feeders dataset contains geodata for all LV (&lt; 1kV) overhead lines on Northern Powergrid's network. </span><span style=""font-family: Calibri, sans-serif; font-size: 16px;"">A methodology for this dataset can be downloaded from the attachment section below. </span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""> 
If you are unsure of any of the column meanings, please hover over the column heading for a description.</span></font></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Related Feature Pages</b></span></font></p><p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/map/portal_map/?location=8,54.51311,-1.34583&amp;basemap=jawg.streets"" target=""_blank"">Portal Wide Map</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Portal Wide Map visualises multiple datasets preloaded onto one map to provide a starting point for our users.</span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""></span></p><p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/network_heatmaps/"" target=""_blank"">Network Availability Heat Maps</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Heat Maps provide a high level overview of network availability at Primary, Bulk Supply and Grid Supply Point level using a traffic light system.</span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""></span></p><p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/connections_developers/"" target=""_blank"">Connections Developers</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Connections developers page is the best place for anyone interested in developing a connection to our network to start, either for a demand or generation connection.</span></p>


<p><span style=""font-weight: bolder; font-family: Calibri, sans-serif; font-size: 20px;"">Glossary of Terms</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary Term"" style=""font-weight:bold"">Open Data team</a> and we will get it added!</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Data Governance</b></span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p>
<p>This dataset <b>DOES </b>require a login to view</p>
<p>Any data caveats for the dataset are listed below</p>
<p>- <span style=""font-size: 0.875rem;""> The</span><span style=""font-size: 0.875rem;""> lines in this file have been processed</span><span style=""font-family: inherit; font-size: 0.875rem;""> to reduce file size, this means that the lines may be displayed up to approximately 1 meter from their true location.</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""></span></font></p>",,Northern Powergrid Open Data Licence v1.0,domain,True,"Low Voltage (LV), Shapefile, Cables, Circuit, Overhead, Methodology",,https://northernpowergrid.opendatasoft.com/explore/dataset/lv_oh_feeders/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/lv_oh_feeders
northernpowergrid.opendatasoft.com,NPg,npg_hv_oh_feeders,HV Overhead Feeders,"<p><span style=""font-size: 16px; font-family: Calibri, sans-serif;"">Our HV Overhead Feeders dataset contains geodata for all HV (6 - 20kV) overhead lines on Northern Powergrid's network. </span><span style=""font-family: Calibri, sans-serif; font-size: 16px;"">A methodology for this dataset can be downloaded from the attachment section below. </span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""> 
If you are unsure of any of the column meanings, please hover over the column heading for a description.</span></font></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Related Feature Pages</b></span></font></p><p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/map/portal_map/?location=8,54.51311,-1.34583&amp;basemap=jawg.streets"" target=""_blank"">Portal Wide Map</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Portal Wide Map visualises multiple datasets preloaded onto one map to provide a starting point for our users.</span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""></span></p><p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/network_heatmaps/"" target=""_blank"">Network Availability Heat Maps</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Heat Maps provide a high level overview of network availability at Primary, Bulk Supply and Grid Supply Point level using a traffic light system.</span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""></span></p><p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/connections_developers/"" target=""_blank"">Connections Developers</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Connections developers page is the best place for anyone interested in developing a connection to our network to start, either for a demand or generation connection.</span></p>


<p><span style=""font-weight: bolder; font-family: Calibri, sans-serif; font-size: 20px;"">Glossary of Terms</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary Term"" style=""font-weight:bold"">Open Data team</a> and we will get it added!</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Data Governance</b></span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p>
<p>This dataset <b>DOES </b>require a login to view</p>
<p>Any data caveats for the dataset are listed below</p>
<p>- <span style=""font-size: 0.875rem;""> The</span><span style=""font-size: 0.875rem;""> lines in this file have been processed</span><span style=""font-family: inherit; font-size: 0.875rem;""> to reduce file size, this means that the lines may be displayed up to approximately 1 meter from their true location.</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""></span></font></p>",,Northern Powergrid Open Data Licence v1.0,domain,True,"Shapefile, High Voltage (HV), Overhead, Methodology",,https://northernpowergrid.opendatasoft.com/explore/dataset/npg_hv_oh_feeders/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/npg_hv_oh_feeders
northernpowergrid.opendatasoft.com,NPg,npg-ehv-feeders,NPG EHV Feeders,"<p>This dataset contains the locations of our cables in our 33, 66 and 132 kV networks.</p><p>These plans are only indicative and should not be used to inform digging works, if you require plans for digging please use our Safedig system : <a href=""https://www.northernpowergrid.com/services-directory#safedig"" target=""_blank"">Here</a></p>",,Northern Powergrid Open Data Licence v1.0,domain,True,"Overhead, Underground, Cables, Circuit, Extra High Voltage (EHV), Shapefile, Methodology",7850,https://northernpowergrid.opendatasoft.com/explore/dataset/npg-ehv-feeders/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/npg-ehv-feeders
northernpowergrid.opendatasoft.com,NPg,3_day_gsp_carbon_intensity,3 Day Carbon Intensity by GSP,"<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">
 
Our 3 Day Carbon Intensity by GSP dataset provides information on the carbon impact of our Grid Supply Points based on the generation assets connected at each site. The dataset provides half hourly data in a 3 day window, with values for the power flow through the sites transformers totalled into one value, and a value for the carbon intensity of our site. We also provide the associated carbon intensity for the sites location from <a href=""https://www.carbonintensity.org.uk/"" target=""_blank"">NESOs Carbon Intensity API.</a></span></font></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""> 
If you are unsure of any of the column meanings, please hover over the column heading for a description.
</span></font></p>


<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Related Feature Pages</b></span></font></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/carbon_intensity_dashboard/"" target=""_blank"">Carbon Intensity Dashboard</a> - Our Carbon Intensity Dashboard provides near real time data for the carbon intensity of our GSPs, with a heat map covering the last 3 days, and graphs for the last 30 days<span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">.<br></span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/regional-demand-and-generation-tracker/"" target=""_blank"">Regional Demand and Generation Tracker</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Regional Demand and Generation Tracker provides near real time data for the generation mix of our network over the last 30 days.</span></span></font></p><font face=""Calibri, sans-serif"">


<p><span style=""font-weight: bolder; font-family: Calibri, sans-serif; font-size: 20px;"">Glossary of Terms</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary Term"" style=""font-weight:bold"">Open Data team</a> and we will get it added!</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Data Governance</b></span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p>
<p>This dataset <b>DOES </b>require a login to view</p>
<p>Any data caveats for the dataset are listed below</p>
<p>- None</p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""></span></font></p></font>",,Northern Powergrid Open Data Licence v1.0,domain,True,"Generation, Low Carbon Technologies (LCT)",,https://northernpowergrid.opendatasoft.com/explore/dataset/3_day_gsp_carbon_intensity/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/3_day_gsp_carbon_intensity
northernpowergrid.opendatasoft.com,NPg,generation-mix-latest-values,Generation Mix Latest Values,"<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">
 
Our Generation Mix Latest Values dataset provides information on the breakdown of generation technologies within our Northeast licence area. The dataset provides the most recent half hourly data, with values for each generation type along with a demand and generation total.</span></font></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""> 
If you are unsure of any of the column meanings, please hover over the column heading for a description.
</span></font></p>


<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Related Feature Pages</b></span></font></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/carbon_intensity_dashboard/"" target=""_blank"">Carbon Intensity Dashboard</a> - Our Carbon Intensity Dashboard provides near real time data for the carbon intensity of our GSPs, with a heat map covering the last 3 days, and graphs for the last 30 days<span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">.<br></span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/regional-demand-and-generation-tracker/"" target=""_blank"">Regional Demand and Generation Tracker</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Regional Demand and Generation Tracker provides near real time data for the generation mix of our network over the last 30 days.</span></span></font></p><font face=""Calibri, sans-serif"">


<p><span style=""font-weight: bolder; font-family: Calibri, sans-serif; font-size: 20px;"">Glossary of Terms</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary Term"" style=""font-weight:bold"">Open Data team</a> and we will get it added!</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Data Governance</b></span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p>
<p>This dataset DOES require a login to view</p>
<p>Any data caveats for the dataset are listed below</p>
<p>- None</p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""></span></font></p></font>",,Northern Powergrid Open Data Licence v1.0,domain,True,"Generation, Low Carbon Technologies (LCT)",,https://northernpowergrid.opendatasoft.com/explore/dataset/generation-mix-latest-values/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/generation-mix-latest-values
northernpowergrid.opendatasoft.com,NPg,feature-page-dataset,Feature Page Dataset,"<p><span style=""font-size: 16px; font-family: Calibri, sans-serif;"">Our Feature Page Dataset contains a list of all the published feature pages available on our Open Data Portal, with the custom tab ""Feature Page List"" created in order to drive our navigation page for feature pages that can be accessed via the top navigation bar.</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""> 
If you are unsure of any of the column meanings, please hover over the column heading for a description.</span></font></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Related Feature Pages</b></span></font></p>

<p class=""""><a href=""https://northernpowergrid.opendatasoft.com/pages/page_list/"" target=""_blank"">Feature Page Navigation</a> - A list of all feature pages available on our Open Data Portal.<br></p>


<p><span style=""font-weight: bolder; font-family: Calibri, sans-serif; font-size: 20px;"">Glossary of Terms</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary Term"" style=""font-weight:bold"">Open Data team</a> and we will get it added!</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Data Governance</b></span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p>
<p>This dataset does <b>NOT </b>require a login to view</p>
<p>Any data caveats for the dataset are listed below</p>
<p>- None</p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""></span></font></p>",,Northern Powergrid Open Data Licence v1.0,domain,True,Feature Page,20,https://northernpowergrid.opendatasoft.com/explore/dataset/feature-page-dataset/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/feature-page-dataset
northernpowergrid.opendatasoft.com,NPg,icp-and-idno-briefings,ICP & IDNO Briefings,"<p><span style=""font-size: 16px; font-family: Calibri, sans-serif;"">
Our ICP Briefing Library contains information which has been circulated to our ICP &amp; IDNO email mailing list. This could include but not limited to, technical or process changes and updates. The information is updated as and when issued to the mailing list and provides visibility to our stakeholders of shared information.</span></p><p><span style=""font-size: 16px; font-family: Calibri, sans-serif;"">For the best user experience we recommend using the ""Index"" tab.</span></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Related Feature Pages</b></span></font></p>

<p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/connections_developers/"" target=""_blank"">Connection Developers </a>- </span><span style=""color: rgb(52, 51, 51); font-size: 16px; font-family: Calibri, sans-serif;"">Our Connections developers page is the best place for anyone interested in developing a connection to our network to start, either for a demand or generation connection.</span></p>

<p><span style=""font-weight: bolder; font-family: Calibri, sans-serif; font-size: 20px;"">Glossary of Terms</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary Term"" style=""font-weight:bold"">Open Data team</a> and we will get it added!</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Data Governance</b></span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p>

<p>This dataset does <b>NOT </b>require a login to view</p>

<p>Any data caveats for the dataset are listed below</p>",,Northern Powergrid Open Data Licence v1.0,domain,True,"ICP, IDNO, Briefing",12,https://northernpowergrid.opendatasoft.com/explore/dataset/icp-and-idno-briefings/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/icp-and-idno-briefings
