bmUnit,total_actions,active_days,first_action,last_action,bid_actions,avg_bid_price,total_bid_mw,offer_actions,avg_offer_price,total_offer_mw,max_capacity_mw,avg_action_size_mw,discharge_revenue_gbp,charge_cost_gbp,estimated_revenue_gbp,is_vlp
E_ASHWW-1,64416,353,2024-11-10,2025-10-28,0,,,64416,92.77254905613513,0,35,0.0,0.0,0.0,0.0,True
E_CHAPB-1,113405,353,2024-11-10,2025-10-28,90639,108.40600094881891,0,94239,147.2681896030307,0,99,0.0,0.0,0.0,0.0,True
T_HADHW-1,64416,353,2024-11-10,2025-10-28,32204,100.0,0,32204,500.0,0,200,0.0,0.0,0.0,0.0,False
T_MIDMW-1,64416,353,2024-11-10,2025-10-28,32260,99.8850105393677,0,76,27.932105263157894,0,51,0.0,0.0,0.0,0.0,True
E_THMRB-1,116469,353,2024-11-10,2025-10-28,92353,97.67245850161883,0,96350,134.9109521536067,0,99,0.0,0.0,0.0,0.0,True
T_BEINW-1,64416,353,2024-11-10,2025-10-28,0,,,0,,,108,0.0,0.0,0.0,0.0,False
T_SUTBS-1,64416,353,2024-11-10,2025-10-28,0,,,9744,999.0,0,50,0.0,0.0,0.0,0.0,True
E_TLYMW-1,64416,353,2024-11-10,2025-10-28,0,,,0,,,15,0.0,0.0,0.0,0.0,False
T_SHBA-2,98891,353,2024-11-10,2025-10-28,87704,57.978862081546986,0,97991,118.68948505474988,0,1000,0.0,0.0,0.0,0.0,True
T_LAGA-1,96801,353,2024-11-10,2025-10-28,75236,72.12525466531977,0,96799,129.803070073038,0,1000,0.0,0.0,0.0,0.0,True
T_DOREW-1,64416,353,2024-11-10,2025-10-28,4548,31.187220756376426,0,64256,500.0,0,114,0.0,0.0,0.0,0.0,True
E_SKELB-1,126535,353,2024-11-10,2025-10-28,91093,94.65547890617272,0,94411,131.90135683341973,0,100,0.0,0.0,0.0,0.0,True
T_AFTOW-1,64416,353,2024-11-10,2025-10-28,0,,,0,,,50,0.0,0.0,0.0,0.0,False
T_DOREW-2,64416,353,2024-11-10,2025-10-28,4548,31.18722075637642,0,64256,500.0,0,114,0.0,0.0,0.0,0.0,True
T_FERRB-2,60823,334,2024-11-29,2025-10-28,66,65.66666666666666,0,77,86.42857142857144,0,500,0.0,0.0,0.0,0.0,True
E_CHICK-1,64416,353,2024-11-10,2025-10-28,64326,158.2438671765693,0,64416,280.8629533035271,0,50,0.0,0.0,0.0,0.0,True
T_LKSDB-1,123298,353,2024-11-10,2025-10-28,41438,55.298618659201686,0,51516,130.46906320366494,0,200,0.0,0.0,0.0,0.0,False
T_BREDB-1,73094,343,2024-11-20,2025-10-28,11137,47.25175720571069,0,17154,132.74074268392206,0,100,0.0,0.0,0.0,0.0,True
T_FSDLW-1,64416,353,2024-11-10,2025-10-28,0,,,0,,,22,0.0,0.0,0.0,0.0,False
T_ACHRW-1,64416,353,2024-11-10,2025-10-28,0,,,40324,999.0,0,42,0.0,0.0,0.0,0.0,False
I_IBD-GRMC1,57504,317,2024-12-16,2025-10-28,0,,,0,,,0,0.0,0.0,0.0,0.0,True
E_BURWB-1,97288,353,2024-11-10,2025-10-28,61205,52.60169332570866,0,77869,149.53365960780286,0,988,0.0,0.0,0.0,0.0,True
T_GLWSW-1,64416,353,2024-11-10,2025-10-28,0,,,0,,,55,0.0,0.0,0.0,0.0,False
E_BROFB-1,69975,353,2024-11-10,2025-10-28,7985,48.534846587351275,0,10139,122.98497780846235,0,99,0.0,0.0,0.0,0.0,True
T_GRIFW-1,64416,353,2024-11-10,2025-10-28,32204,100.0,0,32204,500.0,0,1000,0.0,0.0,0.0,0.0,True
T_GRIFW-2,64416,353,2024-11-10,2025-10-28,32204,100.0,0,32204,500.0,0,1000,0.0,0.0,0.0,0.0,True
T_CARR-2,128838,353,2024-11-10,2025-10-28,123144,69.09434410121477,0,128838,121.73717148667316,0,430,0.0,0.0,0.0,0.0,True
E_JAMBB-2,116473,353,2024-11-10,2025-10-28,90573,87.47054508517995,0,94889,135.27926703832887,0,38,0.0,0.0,0.0,0.0,True
E_LITRB-1,171597,353,2024-11-10,2025-10-28,96767,93.7419565554373,0,100829,127.98806603258971,0,100,0.0,0.0,0.0,0.0,True
E_WHTBB-1,16436,88,2025-07-23,2025-10-28,0,,,0,,,0,0.0,0.0,0.0,0.0,False
V__MCEND001,64416,353,2024-11-10,2025-10-28,24899,63.75482790473518,0,26184,84.02603994805992,0,99,0.0,0.0,0.0,0.0,True
E_GRCRB-1,16875,58,2025-09-01,2025-10-28,5443,51.654073121440376,0,6249,121.97351256200992,0,9999,0.0,0.0,0.0,0.0,False
T_MYGPW-1,64416,353,2024-11-10,2025-10-28,0,,,9406,10.0,0,25,0.0,0.0,0.0,0.0,False
E_SOLUTIA,64416,353,2024-11-10,2025-10-28,63580,85.43406731676622,0,64416,198.61227024341784,0,16,0.0,0.0,0.0,0.0,True
E_BRIDGWTR,64416,353,2024-11-10,2025-10-28,63480,79.07589792060487,0,64416,172.2091716343765,0,10,0.0,0.0,0.0,0.0,True
E_HAWKB-1,114672,353,2024-11-10,2025-10-28,92668,96.89115422799667,0,96357,134.1058252124909,0,40,0.0,0.0,0.0,0.0,True
E_ABERDARE,64416,353,2024-11-10,2025-10-28,63556,83.67140789225262,0,64416,180.70165797317418,0,16,0.0,0.0,0.0,0.0,True
T_SPLN-1,134025,353,2024-11-10,2025-10-28,131815,66.04805780829187,0,134012,127.60400180580847,0,880,0.0,0.0,0.0,0.0,False
E_NEWTB-1,69578,353,2024-11-10,2025-10-28,7869,49.510189350616336,0,46612,419.34831717154367,0,99,0.0,0.0,0.0,0.0,True
E_ILMEB-1,136552,353,2024-11-10,2025-10-28,96258,104.77958632009809,0,100794,143.16591850705407,0,99,0.0,0.0,0.0,0.0,True
E_ABRTW-1,64416,353,2024-11-10,2025-10-28,0,,,32208,60.0,0,36,0.0,0.0,0.0,0.0,True
T_TWSHW-1,64416,353,2024-11-10,2025-10-28,0,,,64416,999.0,0,38,0.0,0.0,0.0,0.0,False
T_HMGTO-1,64416,353,2024-11-10,2025-10-28,0,,,32208,8000.0,0,108,0.0,0.0,0.0,0.0,True
T_SAKNW-1,64416,353,2024-11-10,2025-10-28,0,,,32208,150.0,0,86,0.0,0.0,0.0,0.0,False
E_CATHB-1,29204,154,2025-05-28,2025-10-28,0,,,0,,,0,0.0,0.0,0.0,0.0,True
T_LRDSC-2,64416,353,2024-11-10,2025-10-28,0,,,0,,,0,0.0,0.0,0.0,0.0,True
T_DALQW-1,64416,353,2024-11-10,2025-10-28,0,,,0,,,42,0.0,0.0,0.0,0.0,True
T_WHLWB-1,96933,353,2024-11-10,2025-10-28,61113,1806.1660373406642,0,61120,1805.8535188154453,0,500,0.0,0.0,0.0,0.0,False
E_BARNB-1,97910,353,2024-11-10,2025-10-28,65673,53.01312853075088,0,80874,133.16449390409764,0,988,0.0,0.0,0.0,0.0,True
T_WDRGW-1,64416,353,2024-11-10,2025-10-28,0,,,59480,999.0,0,43,0.0,0.0,0.0,0.0,False
E_SHILB-1,64416,353,2024-11-10,2025-10-28,0,,,0,,,0,0.0,0.0,0.0,0.0,True
2__FBPGM001,87090,353,2024-11-10,2025-10-28,73616,59.146504835905176,0,82964,118.9789082011475,0,66,0.0,0.0,0.0,0.0,True
E_CLAYB-1,111784,353,2024-11-10,2025-10-28,90128,110.91343677880351,0,94194,148.3079501879101,0,100,0.0,0.0,0.0,0.0,True
T_TYLNB-1,107390,353,2024-11-10,2025-10-28,54752,48.02954449152544,0,79768,118.22262122655705,0,114,0.0,0.0,0.0,0.0,True
T_KEAD-2,96556,353,2024-11-10,2025-10-28,64399,72.96846503827699,0,96504,97.24126626875568,0,900,0.0,0.0,0.0,0.0,False
E_FARNB-1,113850,353,2024-11-10,2025-10-28,86984,102.72078888071363,0,90291,138.04270536376816,0,40,0.0,0.0,0.0,0.0,True
T_TEBWB-1,64416,353,2024-11-10,2025-10-28,108,28.411111111111108,0,3414,482.59108963093144,0,79,0.0,0.0,0.0,0.0,True
E_DBFRM-1,64416,353,2024-11-10,2025-10-28,60441,94.10936946774537,0,61019,126.94762991854992,0,40,0.0,0.0,0.0,0.0,True
E_OLDHB-1,120025,353,2024-11-10,2025-10-28,49141,58.008256649233886,0,56117,126.93677548692881,0,9999,0.0,0.0,0.0,0.0,False
E_MINSW-1,64416,353,2024-11-10,2025-10-28,0,,,808,999.0,0,37,0.0,0.0,0.0,0.0,False
I_IVD-GRMC1,192,2,2024-12-13,2024-12-14,0,,,0,,,0,0.0,0.0,0.0,0.0,True
T_LNCSW-2,64416,353,2024-11-10,2025-10-28,32208,100.0,0,0,,,150,0.0,0.0,0.0,0.0,True
T_CARR-1,128832,353,2024-11-10,2025-10-28,122950,69.23254802765341,0,128832,119.55992967585692,0,430,0.0,0.0,0.0,0.0,True
E_RAKE-1,64416,353,2024-11-10,2025-10-28,60532,93.96401093636429,0,60943,126.43862346783065,0,40,0.0,0.0,0.0,0.0,True
E_POTES-1,118376,353,2024-11-10,2025-10-28,69590,54.88508248311538,0,87592,141.9985193853321,0,70,0.0,0.0,0.0,0.0,True
T_WDNSO-1,64416,353,2024-11-10,2025-10-28,0,,,0,,,191,0.0,0.0,0.0,0.0,True
T_BLPFB-1,64416,353,2024-11-10,2025-10-28,0,,,0,,,0,0.0,0.0,0.0,0.0,True
T_WBURB-41,140057,353,2024-11-10,2025-10-28,59464,37.0278213709135,0,132364,197.8570689915687,0,60,0.0,0.0,0.0,0.0,True
E_PIBUW-1,64416,353,2024-11-10,2025-10-28,0,,,64416,999.0,0,50,0.0,0.0,0.0,0.0,True
T_KTHRS-1,64416,353,2024-11-10,2025-10-28,0,,,0,,,0,0.0,0.0,0.0,0.0,True
2__FBPGM002,84440,353,2024-11-10,2025-10-28,62290,58.65338786322041,0,70502,121.18160945788777,0,98,0.0,0.0,0.0,0.0,True
T_COSO-1,105272,353,2024-11-10,2025-10-28,84132,60.283804259972406,0,105272,122.63614037920814,0,850,0.0,0.0,0.0,0.0,False
E_BROXB-1,29204,154,2025-05-28,2025-10-28,0,,,0,,,0,0.0,0.0,0.0,0.0,True
T_LIMKW-1,64416,353,2024-11-10,2025-10-28,0,,,35652,999.0,0,106,0.0,0.0,0.0,0.0,False
T_BURWS-1,64416,353,2024-11-10,2025-10-28,0,,,9744,999.0,0,50,0.0,0.0,0.0,0.0,True
T_CREAW-1,78766,353,2024-11-10,2025-10-28,0,,,69982,158.74482009659616,0,92,0.0,0.0,0.0,0.0,False
E_ROARB-1,121984,353,2024-11-10,2025-10-28,96703,94.54088828681638,0,100684,129.25812234317266,0,100,0.0,0.0,0.0,0.0,True
T_NURSB-1,144192,353,2024-11-10,2025-10-28,75133,50.01796973367229,0,134264,155.78105620270514,0,98,0.0,0.0,0.0,0.0,True
T_NOKYW-2,42636,224,2025-03-19,2025-10-28,0,,,0,,,0,0.0,0.0,0.0,0.0,True
E_ASLVW-1,64416,353,2024-11-10,2025-10-28,0,,,32208,60.0,0,25,0.0,0.0,0.0,0.0,True
E_GYAR-1,96501,353,2024-11-10,2025-10-28,64293,64.42498779027271,0,96501,130.07478678977407,0,420,0.0,0.0,0.0,0.0,True
E_BURGH-1,64416,353,2024-11-10,2025-10-28,64326,158.2438671765693,0,64416,280.8629533035271,0,50,0.0,0.0,0.0,0.0,True
I_ING-RISQ1,64416,353,2024-11-10,2025-10-28,0,,,0,,,0,0.0,0.0,0.0,0.0,True
T_PNYCB-1,80208,353,2024-11-10,2025-10-28,54362,58.07217210551487,0,67401,154.41725152445807,0,44,0.0,0.0,0.0,0.0,True
T_HMGTO-2,64416,353,2024-11-10,2025-10-28,0,,,32208,8000.0,0,111,0.0,0.0,0.0,0.0,True
T_FALGW-1,64416,353,2024-11-10,2025-10-28,0,,,12738,999.0,0,144,0.0,0.0,0.0,0.0,False
T_LRDSC-1,64416,353,2024-11-10,2025-10-28,0,,,0,,,0,0.0,0.0,0.0,0.0,True
E_BABAW-1,64416,353,2024-11-10,2025-10-28,0,,,64416,76.039307004471,0,53,0.0,0.0,0.0,0.0,True
E_TOLLB-1,170366,353,2024-11-10,2025-10-28,95055,105.39365062332328,0,112943,152.9378896434485,0,98,0.0,0.0,0.0,0.0,False
E_CRGTW-1,64416,353,2024-11-10,2025-10-28,0,,,0,,,5,0.0,0.0,0.0,0.0,False
T_SOKYW-1,64416,353,2024-11-10,2025-10-28,0,,,37893,162.62726624970307,0,235,0.0,0.0,0.0,0.0,False
T_KENNW-1,64416,353,2024-11-10,2025-10-28,17624,100.0,0,0,,,62,0.0,0.0,0.0,0.0,False
T_ROCK-1,100186,353,2024-11-10,2025-10-28,99326,47.64117783863239,0,100186,106.95081827800296,0,800,0.0,0.0,0.0,0.0,False
T_WDNSO-2,64416,353,2024-11-10,2025-10-28,0,,,0,,,191,0.0,0.0,0.0,0.0,True
I_IBG-PETC1,64416,353,2024-11-10,2025-10-28,0,,,0,,,0,0.0,0.0,0.0,0.0,False
T_NOKYW-1,42636,224,2025-03-19,2025-10-28,0,,,0,,,0,0.0,0.0,0.0,0.0,True
