portal,DNO_Group,dataset_id,title,description,modified,license,visibility,has_records,tags,record_count,explore_link,api_link
northernpowergrid.opendatasoft.com,NPg,ltds-appendix-5,LTDS Appendix 5 - Load Information,"<p><span style=""font-size: 16px; font-family: Calibri, sans-serif;"">
Our LTDS Appendix 5 dataset provides demand data from each primary substation and supply point on Northern Powergrid's network. Further details include firm capacity, past demand, and future demand forecasts spanning the next five years.</span></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""> 
If you are unsure of any of the column meanings, please hover over the column heading for a description.</span></font></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Related Feature Pages</b></span></font></p>

<p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/ltds/"">Long-Term Development Statement (LTDS)</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our LTDS provides essential network and asset information required to carry out studies of the NPg network to access potential connection points.</span></p>

<p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/primary_dashboard/"">Primary Substation Dashboard</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Primary substation dashboard allows you to pull out data from across our Open Data Portal dependant on your selection of a Primary substation.</span></p>

<p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/gsp_dashboard/"">Grid Supply Point (GSP) Dashboard </a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Grid Supply Point (GSP) dashboard allows you to pull out data from across our Open Data Portal dependant on your selection of a GSP.</span></p>


<p><span style=""font-weight: bolder; font-family: Calibri, sans-serif; font-size: 20px;"">Glossary of Terms</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary Term"" style=""font-weight:bold"">Open Data team</a> and we will get it added!</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Data Governance</b></span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p>

<p>This dataset <b>DOES </b>require a login to view</p>

<p>Any data caveats for the dataset are listed below</p>
<p>- None</p>",2024-02-27 11:08:44+00:00,Northern Powergrid Open Data Licence v1.0,domain,True,"Long Term Development Statement (LTDS), Demand, Extra High Voltage (EHV)",,https://northernpowergrid.opendatasoft.com/explore/dataset/ltds-appendix-5/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/ltds-appendix-5
northernpowergrid.opendatasoft.com,NPg,ltds-appendix-6,LTDS Appendix 6 - Fault Level Data,"<p><span style=""font-size: 16px; font-family: Calibri, sans-serif;"">
Our LTDS Appendix 6 dataset contains data on faults, fault calculations and fault conditions on Northern Powergrid's HV and EHV circuits.
</span></p>

<p><span style=""font-size: 16px; font-family: Calibri, sans-serif;"">
The data within Appendix 6 was derived from the latest Fault Level Survey and the values quoted are based on connected generation. This does not include any future connected generation (accepted schemes). Further details relating to the Fault Level Survey are available upon request. Any prospective customer requiring updated fault level information for a particular network node may request that information on a bespoke basis.

</span></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""> 
If you are unsure of any of the column meanings, please hover over the column heading for a description.</span></font></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Related Feature Pages</b></span></font></p>

<p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/ltds/"">Long-Term Development Statement (LTDS)</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our LTDS provides essential network and asset information required to carry out studies of the NPg network to access potential connection points.</span></p>

<p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/primary_dashboard/"">Primary Substation Dashboard</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Primary substation dashboard allows you to pull out data from across our Open Data Portal dependant on your selection of a Primary substation.</span></p>

<p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/gsp_dashboard/"">Grid Supply Point (GSP) Dashboard </a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Grid Supply Point (GSP) dashboard allows you to pull out data from across our Open Data Portal dependant on your selection of a GSP.</span></p>


<p><span style=""font-weight: bolder; font-family: Calibri, sans-serif; font-size: 20px;"">Glossary of Terms</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary Term"" style=""font-weight:bold"">Open Data team</a> and we will get it added!</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Data Governance</b></span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p>

<p>This dataset <b>DOES </b>require a login to view</p>

<p>Any data caveats for the dataset are listed below</p>
<p>- None</p>",2024-02-27 11:03:40+00:00,Northern Powergrid Open Data Licence v1.0,domain,True,"Long Term Development Statement (LTDS), Fault Level, Extra High Voltage (EHV)",,https://northernpowergrid.opendatasoft.com/explore/dataset/ltds-appendix-6/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/ltds-appendix-6
northernpowergrid.opendatasoft.com,NPg,ltds-appendix-7,LTDS Appendix 7 - Generation,"<p><span style=""font-size: 16px; font-family: Calibri, sans-serif;"">
Our LTDS Appendix 7 dataset contains data regarding generation on Northern Powergrid's network. The generation associated with each GSP, supply point and primary substation are included.
</span></p>

<p><span style=""font-size: 16px; font-family: Calibri, sans-serif;"">
Our latest <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/embedded-capacity-register/"">Embedded Capacity Register</a>, which is updated monthly, provides up to date information on the total generation connected, or with an accepted quotation to connect, at each of our major substations, with a generation capacity of 1MW or greater. There is a new <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/embedded-capacity-register-part-2/"">supplement to the Embedded Capacity Register</a> that now includes generators from 50kW to 1MW.

</span></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""> 
If you are unsure of any of the column meanings, please hover over the column heading for a description.</span></font></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Related Feature Pages</b></span></font></p>

<p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/ltds/"">Long-Term Development Statement (LTDS)</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our LTDS provides essential network and asset information required to carry out studies of the NPg network to access potential connection points.</span></p>

<p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/ecr/"">Embedded Capacity Register (ECR)</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Embedded Capacity Register provides information on generation and storage sites, both connected to and accepted to connect to our network.</span></p>

<p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/generation_dashboard/"">Generation Dashboard </a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Generation Dashboard presents information from our Embedded Capacity Register in a more visual format.</span></p>


<p><span style=""font-weight: bolder; font-family: Calibri, sans-serif; font-size: 20px;"">Glossary of Terms</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary Term"" style=""font-weight:bold"">Open Data team</a> and we will get it added!</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Data Governance</b></span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p>

<p>This dataset <b>DOES </b>require a login to view</p>

<p>Any data caveats for the dataset are listed below</p>
<p>- None</p>",2024-02-27 11:01:34+00:00,Northern Powergrid Open Data Licence v1.0,domain,True,"Long Term Development Statement (LTDS), Generation, Storage, Extra High Voltage (EHV)",,https://northernpowergrid.opendatasoft.com/explore/dataset/ltds-appendix-7/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/ltds-appendix-7
northernpowergrid.opendatasoft.com,NPg,ltds-appendix-8,LTDS Appendix 8 - Interest in Connections,"<p><span style=""font-size: 16px; font-family: Calibri, sans-serif;"">
Our LTDS Appendix 8 dataset contains data on the number and nature of HV connection enquiries received for a particular area. This may help users when assessing the feasibility of making a new or additional connection. The enquires were received in the 12-month period preceding submission.
</span></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""> 
If you are unsure of any of the column meanings, please hover over the column heading for a description.</span></font></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Related Feature Pages</b></span></font></p>

<p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/ltds/"">Long-Term Development Statement (LTDS)</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our LTDS provides essential network and asset information required to carry out studies of the NPg network to access potential connection points.</span></p>

<p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/network_heatmaps/"">Network Availability Heat Maps</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Heat Maps provide a high level overview of network availability at Primary, Bulk Supply and Grid Supply Point level using a traffic light system.</span></p>

<p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/connections_developers/"">Connections Developers</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Connections developers page is the best place for anyone interested in developing a connection to our network to start, either for a demand or generation connection.</span></p>


<p><span style=""font-weight: bolder; font-family: Calibri, sans-serif; font-size: 20px;"">Glossary of Terms</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary Term"" style=""font-weight:bold"">Open Data team</a> and we will get it added!</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Data Governance</b></span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p>

<p>This dataset <b>DOES </b>require a login to view</p>

<p>Any data caveats for the dataset are listed below</p>
<p>- None</p>",2024-02-27 10:59:15+00:00,Northern Powergrid Open Data Licence v1.0,domain,True,"Long Term Development Statement (LTDS), Connections, Extra High Voltage (EHV)",,https://northernpowergrid.opendatasoft.com/explore/dataset/ltds-appendix-8/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/ltds-appendix-8
northernpowergrid.opendatasoft.com,NPg,ltds-appendix-9,LTDS Appendix 9 - Development Proposals,"<p><span style=""font-size: 16px; font-family: Calibri, sans-serif;"">
Our LTDS Appendix 9 provides data on financially authorised development proposals that will have a material impact on the capacity of Northern Powergrid's distribution network. It lists project proposals for which the relevant finance has been secured that have either been completed since the last LTDS, are currently under construction, or are yet to start.
</span></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""> 
If you are unsure of any of the column meanings, please hover over the column heading for a description.</span></font></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Related Feature Pages</b></span></font></p>

<p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/ltds/"">Long-Term Development Statement (LTDS)</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our LTDS provides essential network and asset information required to carry out studies of the NPg network to access potential connection points.</span></p>

<p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/network_heatmaps/"">Network Availability Heat Maps</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Heat Maps provide a high level overview of network availability at Primary, Bulk Supply and Grid Supply Point level using a traffic light system.</span></p>

<p><span style=""font-weight: bolder; font-family: Calibri, sans-serif; font-size: 20px;"">Glossary of Terms</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary Term"" style=""font-weight:bold"">Open Data team</a> and we will get it added!</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Data Governance</b></span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p>

<p>This dataset <b>DOES </b>require a login to view</p>

<p>Any data caveats for the dataset are listed below</p>",2024-02-27 10:57:41+00:00,Northern Powergrid Open Data Licence v1.0,domain,True,"Long Term Development Statement (LTDS), Reinforcement, Interventions, Extra High Voltage (EHV)",,https://northernpowergrid.opendatasoft.com/explore/dataset/ltds-appendix-9/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/ltds-appendix-9
northernpowergrid.opendatasoft.com,NPg,ltds-appendix-10,LTDS Appendix 10 - Local Authority Table,"<p><span style=""font-size: 16px; font-family: Calibri, sans-serif;""> Our LTDS Appendix 10 provides a look up table to enable Local Authority stakeholders to identify the capacity at Northern Powergrid primary substations which distribute into their boundaries. The table also shows the maximum &amp; minimum demand for the previous year and the forecast demand for the next 5 years against the firm capacity of the primary substation to enable the approximate available capacity within the local authority boundary to be calculated.</span></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""> 
If you are unsure of any of the column meanings, please hover over the column heading for a description.</span></font></p>


<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Related Feature Pages</b></span></font></p>

<p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/ltds/"">Long-Term Development Statement (LTDS)</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our LTDS provides essential network and asset information required to carry out studies of the NPg network to access potential connection points.</span></p>

<p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/primary_dashboard/"">Primary Substation Dashboard</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Primary substation dashboard allows you to pull out data from across our Open Data Portal dependant on your selection of a Primary substation.</span></p>


<p><span style=""font-weight: bolder; font-family: Calibri, sans-serif; font-size: 20px;"">Glossary of Terms</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary Term"" style=""font-weight:bold"">Open Data team</a> and we will get it added!</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Data Governance</b></span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p>

<p>This dataset <b>DOES </b>require a login to view</p>

<p>Any data caveats for the dataset are listed below</p>
<p>- None</p>",2024-02-27 10:55:36+00:00,Northern Powergrid Open Data Licence v1.0,domain,True,"Long Term Development Statement (LTDS), Local Authority, Extra High Voltage (EHV)",,https://northernpowergrid.opendatasoft.com/explore/dataset/ltds-appendix-10/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/ltds-appendix-10
northernpowergrid.opendatasoft.com,NPg,ltds-appendix-11,LTDS Appendix 11 - Substation Feeding Postcodes,"<p><span style=""font-size: 16px; font-family: Calibri, sans-serif;""> Our LTDS Appendix 11 details the postal code and coordinates of each primary substation across both of Northern Powergrid's licence areas, in addition to the postcode sectors they supply.</span></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""> 
If you are unsure of any of the column meanings, please hover over the column heading for a description.</span></font></p>


<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Related Feature Pages</b></span></font></p>

<p class=""""><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/ltds/"">Long-Term Development Statement (LTDS)</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our LTDS provides essential network and asset information required to carry out studies of the NPg network to access potential connection points.</span></p>


<p><span style=""font-weight: bolder; font-family: Calibri, sans-serif; font-size: 20px;"">Glossary of Terms</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary Term"" style=""font-weight:bold"">Open Data team</a> and we will get it added!</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Data Governance</b></span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p>

<p>This dataset <b>DOES </b>require a login to view</p>

<p>Any data caveats for the dataset are listed below</p>
<p>- None</p>",2024-02-27 10:52:07+00:00,Northern Powergrid Open Data Licence v1.0,domain,True,"Long Term Development Statement (LTDS), Extra High Voltage (EHV)",,https://northernpowergrid.opendatasoft.com/explore/dataset/ltds-appendix-11/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/ltds-appendix-11
northernpowergrid.opendatasoft.com,NPg,slc31e-procurement-locational,SLC31E  Flexibility Services Procurement - Locational,"<p>This is part of our submission for the Standard Licence Condition 31E procurement report which summarises the Flexible Services that have been tendered for, those that have been contracted with, and those which have been dispatched.</p>

<hr><p><br></p>

<p>For the full procurement support and datasets, please go to our main site's flexibility page: <a href=""https://www.northernpowergrid.com/flexibility-services"" style=""font-family: sans-serif; font-size: 0.875rem; background-color: rgb(255, 255, 255);"">Flexibility Services | Northern Powergrid</a><span style=""font-family: inherit; font-size: 0.875rem;""> <br></span></p>",2024-02-08 09:48:51+00:00,Northern Powergrid Open Data Licence v1.0,domain,True,"Flexibility, Methodology",45,https://northernpowergrid.opendatasoft.com/explore/dataset/slc31e-procurement-locational/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/slc31e-procurement-locational
northernpowergrid.opendatasoft.com,NPg,northern-powergrid-load-indices,Northern Powergrid Load Indices,"<p>This dataset comprises of Northern Powergrids Load Index submission, giving the maximum demand for each of our EHV sites. It also provides the Firm Capacity of the site, and what the limiting factor in determining that capacity is. Finally it contains details on work being done at sites to increase capacity</p>",2024-01-26 13:40:06+00:00,Northern Powergrid Open Data Licence v1.0,domain,True,"Extra High Voltage (EHV), Demand, Capacity, Interventions, Reinforcement",613,https://northernpowergrid.opendatasoft.com/explore/dataset/northern-powergrid-load-indices/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/northern-powergrid-load-indices
northernpowergrid.opendatasoft.com,NPg,npg_postcode_sectors,NPG Postal Sectors,"<div class=""ods-dataset-metadata-block__description ng-scope"" ng-non-bindable="""" style=""overflow-wrap: break-word; color: rgb(52, 51, 51); font-family: Circular;""><h2 class="""" style=""font-family: Circular; margin-bottom: 0.6rem; line-height: 1.25; font-size: 1.5rem;"">This dataset provides an interactive shape file that shows the approximate Postal Sector areas in the NPG boundaries.</h2><p class="""" style=""font-family: Circular; margin-bottom: 0.6rem; line-height: 1.25; font-size: 1.5rem;""><br></p><p class="""" style=""font-family: Circular; margin-bottom: 0.6rem; line-height: 1.25; font-size: 1.5rem;""><span style=""color: rgb(0, 0, 0); font-family: sans-serif; font-size: 14px;"">Contains OS data © Crown copyright and database right 2024</span><br style=""color: rgb(0, 0, 0); font-family: sans-serif; font-size: 14px;""/><span style=""color: rgb(0, 0, 0); font-family: sans-serif; font-size: 14px;"">Contains Royal Mail data © Royal Mail copyright and database right 2024</span><br style=""color: rgb(0, 0, 0); font-family: sans-serif; font-size: 14px;""/><span style=""color: rgb(0, 0, 0); font-family: sans-serif; font-size: 14px;"">Contains National Statistics data © Crown copyright and database rights 2024</span><br style=""color: rgb(0, 0, 0); font-family: sans-serif; font-size: 14px;""/><span style=""color: rgb(0, 0, 0); font-family: sans-serif; font-size: 14px;"">Source: Office for National Statistics licensed under the Open Government Licence v.3.0</span><br></p><p class="""" style=""font-family: Circular; margin-bottom: 0.6rem; line-height: 1.25; font-size: 1.5rem;""><br></p><p class="""" style=""font-family: Circular; margin-bottom: 0.6rem; line-height: 1.25; font-size: 1.5rem;""><br></p></div><div class=""row ng-scope"" style=""margin-left: -10px; margin-right: -10px; color: rgb(52, 51, 51); font-family: Circular;""><div class=""col-sm-12 ng-scope"" ng-if=""basicTemplates &amp;&amp; interopTemplates &amp;&amp; templateDefaultAndCustom"" style=""position: relative; min-height: 1px; padding-left: 10px; padding-right: 10px; width: 1541px;""><div class=""ods-dataset-metadata-block"" style=""margin: 1em 0px; font-size: 1rem; overflow-wrap: break-word;""><div class=""ods-dataset-metadata-block__metadata""></div></div></div></div>",2024-01-12 14:34:48+00:00,Northern Powergrid Open Data Licence v1.0,domain,True,Shapefile,1395,https://northernpowergrid.opendatasoft.com/explore/dataset/npg_postcode_sectors/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/npg_postcode_sectors
northernpowergrid.opendatasoft.com,NPg,npg-postal-district,NPG Postal District,"<h2 class="""">This dataset provides an interactive shape file that shows the approximate Postal District areas in the NPG boundaries.</h2><p><br></p><p>Contains OS data © Crown copyright and database right 2024<br>Contains Royal Mail data © Royal Mail copyright and database right 2024<br>Contains National Statistics data © Crown copyright and database rights 2024<br>Source: Office for National Statistics licensed under the Open Government Licence v.3.0<br></p>",2024-01-09 01:39:31+00:00,Northern Powergrid Open Data Licence v1.0,domain,True,Shapefile,353,https://northernpowergrid.opendatasoft.com/explore/dataset/npg-postal-district/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/npg-postal-district
northernpowergrid.opendatasoft.com,NPg,aonbs-and-national-parks,National Parks and National Landscapes,"<p>This dataset contains geographic information about the National Parks and National Landscapes (formerly Areas of Outstanding Natural Beauty) in our region.</p><p><br></p><p>National Parks are run by National Park Authorities for the purpose of conserving and enhancing the natural beauty, wildlife and cultural heritage and to provide opportunities for the understanding and enjoyment of the Park by the public. </p><p><span style=""font-family: inherit; font-size: 0.875rem;"">AONBs are designated areas where protection is afforded to protect and manage the areas for visitors and local residents. Under the Countryside and Rights of Way Act 2000, Natural England has the power to designate areas of outstanding natural beauty (AONBs) in England that are outside national parks and that are considered to have such natural beauty it is desirable they are conserved and enhanced; issue a variation order to change an existing AONB boundary. It also holds a duty to give advice on developments taking place in an AONB; take into account the conservation and enhancement of AONBs in its work.</span></p><p><span style=""font-family: inherit; font-size: 0.875rem;""><br></span></p><p><span style=""font-family: inherit; font-size: 0.875rem;"">The original files can be found on the Natural England Open Data site here:</span></p><p><a href=""https://naturalengland-defra.opendata.arcgis.com/datasets/areas-of-outstanding-natural-beauty-england/explore"" target=""_blank"">https://naturalengland-defra.opendata.arcgis.com/datasets/areas-of-outstanding-natural-beauty-england/explore</a><span style=""font-family: inherit; font-size: 0.875rem;""><br></span></p><p><a href=""https://naturalengland-defra.opendata.arcgis.com/datasets/d333c7529754444894e2d7f5044d1bbf/explore"" target=""_blank"">https://naturalengland-defra.opendata.arcgis.com/datasets/d333c7529754444894e2d7f5044d1bbf/explore</a><br></p><p><br></p><p><br></p><p><br></p>",2023-11-17 18:09:44+00:00,Northern Powergrid Open Data Licence v1.0,domain,True,Shapefile,9,https://northernpowergrid.opendatasoft.com/explore/dataset/aonbs-and-national-parks/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/aonbs-and-national-parks
