portal,DNO_Group,dataset_id,title,description,modified,license,visibility,has_records,tags,record_count,explore_link,api_link
electricitynorthwest.opendatasoft.com,ENWL,enwl-embedded-capacity-register-3-dsr,SP ENW - Embedded Capacity Register 3 - DSR,"<p>
<b>*Dataset content available to registered users only* </b>
</p>
<p>
<b>SP ENW - Embedded Capacity Register – Part 3 - DSR</b></p>
<p>
Part 3 of the ECR provides information to electricity network stakeholders on sites that are providing Demand Side Response (DSR), where the contracted capacity ≥ 1MW. These sites have connected, or accepted to connect, to SP Electricity North West’s distribution network. All information is updated on a monthly basis.
</p>
<p>
While we use reasonable endeavours to ensure that the data contained within the resource register is accurate, we do not accept any responsibility or liability for, the accuracy or the completeness of the content or any loss which may arise from reliance on the resource register and related information.
</p>
<p>
The following ECR datasets can also be located in the Data section of this Portal: 
</p>
<p>
Part 1 (&lt;1MW)
</p>
 <p>
Part 2 (≥1MW)
</p>
<p> 
Part 3 (DSR)
</p>
<p>
Alternatively all datasets can be viewed together on a map 
  
<a href=""https://electricitynorthwest.opendatasoft.com/pages/ecr_part_1_part_2_map"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>


<hr>
<p>
If you believe any of the information contained within the register misrepresents your company or your assets, or if you have any other query related to the Embedded Capacity Register, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20Embedded%20Capacity%20Register%20Data"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
 ",2025-10-20 09:39:15+00:00,CC BY 4.0,domain,True,"Embedded Capacity Register, ECR, DSR",,https://electricitynorthwest.opendatasoft.com/explore/dataset/enwl-embedded-capacity-register-3-dsr/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/enwl-embedded-capacity-register-3-dsr
electricitynorthwest.opendatasoft.com,ENWL,ecr-supplementary-data,SP ENW - Embedded Capacity Register - Supplementary Data,"<p>
<b>*Dataset content available to registered users only* </b>
</p>
<p>
<b>SP ENW - Embedded Capacity Register - Supplementary Data</b>
</p>
<p>
The information made available here for download, completes the available documentation for the Embedded Capacity Register. If you wish to download the entire ECR in its original multi-tab spreadsheet format, it can be located in the 'Alternative Export' section of the Export tab.</p>
<p>
This selection of .PDF files accompanies the 3 other Embedded Capacity Register documents (ECR Datasets Parts 1,2 &amp; 3), which collectively generate the content of the Embedded Capacity Register Map.</p>

<p>
The 3 x PDF files within this supplementary dataset comprise of:
</p>
<p>
1 - ECR Contents
</p>
<p>
2 - ECR Definitions Part 1
</p>
<p>
3 - ECR Definitions Part 2 (DSR)
</p>


<p>
The following ECR datasets can also be located in the Data section of this Portal: 
</p>
<p>
Part 1 (&lt;1MW)
</p>
 <p>
Part 2 (≥1MW)
</p>
<p> 
Part 3 (DSR)
</p>
<p>
Alternatively all datasets can be viewed together on a map 
  
<a href=""https://electricitynorthwest.opendatasoft.com/pages/ecr_part_1_part_2_map"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>

<hr>
<p>
If you believe any of the information contained within the register misrepresents your company or your assets, or if you have any other query related to the Embedded Capacity Register, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20Embedded%20Capacity%20Register%20Data"">
<span style=""font-weight: bolder;"">HERE</span></a> </p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
",2025-10-20 09:38:17+00:00,CC BY 4.0,domain,True,"Embedded Capacity Register, ECR",,https://electricitynorthwest.opendatasoft.com/explore/dataset/ecr-supplementary-data/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/ecr-supplementary-data
electricitynorthwest.opendatasoft.com,ENWL,enwl-boundary-flow-merge,SP ENW - Boundary Flow - Merge,"<p>
<b>*Dataset content available to registered users only* </b>
</p>
<p><b>SP ENW - Boundary Flow - Merge</b>
</p>
<p>
The first of three datasets used to create the Boundary Flow portal page, this dataset has merged the following tables to create this composite view
</p>
<b>SP ENW - Boundary Flow - GSP</b>
<p>
Table listing the average apparent power for each circuit for each half-hourly period (expressed in Megawatts).
<br>
Apparent power measures are directional and a positive direction indicates flow from NGET to ENWL.
</p>
<b>SP ENW - Boundary Flow - DG BSP</b>
<p>
Table listing the mean apparent power exported by generators connected to the SP Electricity North West network on a half-hourly basis (expressed in kVA).
<br>
The data is provided aggregated by Bulk Supply Points (BSPs).
</p>
<b>SP ENW - Boundary Flow - DG Fuel Types</b>
<p>
Table listing the mean apparent power exported by generators connected to the SP Electricity North West network on a half-hourly basis (expressed in kVA).
<br>
The data is provided aggregated by Fuel Type at a network-wide level.
</p>


<p>
The following SP ENW Boundary Flow datasets can also be located in the Data section of this Portal: 
</p>
<p>SP ENW - Boundary Flow - GSP XY
</p>
 <p>SP ENW - Boundary Flow - BSP XY
</p>

<p>
Alternatively, all datasets can be viewed together in the aforementioned portal page
  
<a href=""https://electricitynorthwest.opendatasoft.com/pages/enwl_boundary_flow_bsp_number_dg_2/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>


<hr>


<p>
If you have any other query related to the SP ENW - Boundary Flow - Merge data, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=ENWL%20Boundary%20RFlow%20Merge"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<p>
Already registered as an ENWL Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account from elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
",2025-10-07 13:54:52+00:00,CC BY 4.0,domain,True,"Half Hourly, Boundary Flow, BSP, GSP",,https://electricitynorthwest.opendatasoft.com/explore/dataset/enwl-boundary-flow-merge/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/enwl-boundary-flow-merge
electricitynorthwest.opendatasoft.com,ENWL,ndp-bsp-voronoi,SP ENW - NDP - BSP Voronoi,"<p>
<b>*Dataset content available to registered users only* </b>
</p>
<p>
<b>SP ENW - NDP - Bulk Supply Point Voronoi Polygons</b>
</p>
<p>
Individual Polygons are created using the Voronoi methodology, each one containing a single distribution substation, these individual polygons are first grouped together (based on common attribution) then merged, to create new polygons representing the feeding areas for Primary Substations. 
</p>

<p>
Larger polygons representing the feeding areas of Bulk Supply Points are generated by grouping, then merging, the Primary polygons in a similar manner.
</p>

<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>


<hr>

<p>
If you have any query related to this SP ENW - NDP - BSP Voronoi dataset, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20NDP%20BSP%20Voronoi"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>



<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
",2025-10-03 09:02:54+00:00,CC BY 4.0,domain,True,"NDP, Network, Development, Plan, Voronoi, Polygon, NDPDem, NDPGen",,https://electricitynorthwest.opendatasoft.com/explore/dataset/ndp-bsp-voronoi/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/ndp-bsp-voronoi
electricitynorthwest.opendatasoft.com,ENWL,slc31e-procurement-locational,SP ENW - Flexibility Tender - SLC31E - Procurement Locational,"<p>
<b>*Dataset content available to registered users only* </b>
</p>
<p>
<b>SP ENW - Flexibility Tender - SLC31E Report - Procurement Locational</b>
</p>
<p>SP Electricity North West annually produces a SLC31E procurement report which summarises the Flexible Services that have been tendered for, those that have been contracted with, and those which have been dispatched.
</p>
<p>
This dataset is the summarised data from the Procurement-Locational tab of the data spreadsheet.
</p>
<p>
The complete SLC31E - Procurement Report and dataset can be found <a href=""https://www.enwl.co.uk/future-energy/flexibility-hub/document-library/"">HERE</a>
</p>

<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>

<hr>
<p>
If you have any query related to this SP ENW - Flexibility Tender - SLC31E Report - Procurement Locational, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20Flexibility%20Tender%20SLC31E%20Report%20Procurement%20Locational"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
",2025-10-03 08:54:37+00:00,CC BY 4.0,domain,True,"SLC31E, Procurement, Report, Reporting, Locational, DFPR, Flexible, Flexibility",,https://electricitynorthwest.opendatasoft.com/explore/dataset/slc31e-procurement-locational/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/slc31e-procurement-locational
electricitynorthwest.opendatasoft.com,ENWL,slc31e-dispatch,SP ENW - Flexibility Tender - SLC31E - Dispatch,"<p>
<b>*Dataset content available to registered users only* </b>
</p>
<p><b>SP ENW - Flexibility Tender - SLC31E - Dispatch</b></p>
<p>SP Electricity North West annually produces a SLC31E procurement report which summarises the Flexible Services that have been tendered for, those that have been contracted with, and those which have been dispatched.
</p>
<p>
This dataset is the Dispatch Data from the Dispatch tab of the data spreadsheet.</p>
<p>
The complete SLC31E - Procurement Report and dataset can be found <a href=""https://www.enwl.co.uk/future-energy/flexibility-hub/document-library/"">HERE</a>
</p>

<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>


<hr>
<p>
If you have any query related to this SP ENW - Flexibility Tender - SLC31E Report – Dispatch, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20Flexibility%20Tender%20SLC31E%20Report%20Dispatch"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
",2025-10-03 08:33:47+00:00,CC BY 4.0,domain,True,"SLC31E, Procurement, Report, Reporting, Dispatch, DFPR, Flexible, Flexibility",,https://electricitynorthwest.opendatasoft.com/explore/dataset/slc31e-dispatch/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/slc31e-dispatch
electricitynorthwest.opendatasoft.com,ENWL,dfes-2024-bsp-sites,SP ENW - DFES - Bulk Supply Point Sites,"<p>
<b>*Dataset content available to registered users only* </b>
</p>
<p>
<b>SP ENW - DFES - Bulk Supply Point Sites - New 2024 Dataset</b>
</p>

<p>
This dataset depicts the BSP sites featured in the 'SP ENW - DFES - Bulk Supply Point Data' dataset. This will allow you to spatially map the DFES 2024 data using the 'Group Number' attribute (common to both datasets)
</p>

<p>
The collection of DFES datasets envisages a range of possible views of the future, which indicate how different influences can change electrical demand and generation on our network. 
</p>
<p>
This dataset is an accompaniment to our 2024 DFES report. It contains detailed datasets and interactive tools which allow our customers to understand what our Distribution Future Electricity Scenarios mean to them.
 </p>
<p>
Please refer to our main DFES report for a full description of our forecasts and scenarios. Our forecasts are not precise predictions of what the future is likely to be, but instead frame the uncertainty within our planning as explained in the main report.
</p>


<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>


<hr>

<p>
If you have any query related to this SP ENW - DFES - Bulk Supply Point Sites Dataset, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20DFES%202024%20Bulk%20Supply%20Point%20Sites"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
",2025-10-03 07:40:37+00:00,CC BY 4.0,domain,True,"Bulk Supply Point, BSP, DFES",,https://electricitynorthwest.opendatasoft.com/explore/dataset/dfes-2024-bsp-sites/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/dfes-2024-bsp-sites
electricitynorthwest.opendatasoft.com,ENWL,dfes-2024-primary-sites,SP ENW - DFES - Primary Substation Sites,"<p>
<b>*Dataset content available to registered users only* </b>
</p>
<p><b>SP ENW - DFES - Primary Substation Sites - New 2024 Dataset</b>
</p>

<p>
This dataset depicts the Primary Substation sites featured in the 'SP - DFES - Primary Data' dataset. This will allow you to spatially map the DFES 2024 data using the 'Group Number' attribute (common to both datasets)
</p>

<p>
The collection of DFES datasets envisages a range of possible views of the future, which indicate how different influences can change electrical demand and generation on our network. 
</p>
<p>
This dataset is an accompaniment to our 2024 DFES report. It contains detailed datasets and interactive tools which allow our customers to understand what our Distribution Future Electricity Scenarios mean to them.
 </p>
<p>
Please refer to our main DFES report for a full description of our forecasts and scenarios. Our forecasts are not precise predictions of what the future is likely to be, but instead frame the uncertainty within our planning as explained in the main report.
</p>


<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>


<hr>

<p>
If you have any query related to this SP - DFES - Primary Substation Sites Dataset, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20DFES%202024%20Primary%20Substation%20Sites"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
",2025-10-03 07:37:32+00:00,CC BY 4.0,domain,True,"DFES, Primary Substation, Primary, Pry",,https://electricitynorthwest.opendatasoft.com/explore/dataset/dfes-2024-primary-sites/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/dfes-2024-primary-sites
electricitynorthwest.opendatasoft.com,ENWL,uva_cable_installed,SP ENW - UVA -  Commissioned Underground Cable,"<p>
<b>*Dataset content available to registered users only* </b>
</p>
<p>
<b>SP ENW - UVA -  Commissioned Underground Cable</b>
</p>
<p>
This dataset shows the underground cable installed as part of SP Electricity North West's "" 
 <b> Undergrounding for Visual Amenity (UVA)</b>"" programme.
</p>

<p>
Alternatively, the decommissioned spans of overhead conductor can be viewed alongside the newly commissioned underground cable on a map 
  
<a href=""https://electricitynorthwest.opendatasoft.com/pages/undergrounding_for_visual_amenity_uva/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>




<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>

<hr>
<p>
If you have any query related to the SP ENW Undergrounding for Visual Amenity dataset, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20Undergrounding%20for%20Visual%20Amenity%20Data"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>",2025-10-03 07:22:52+00:00,CC BY 4.0,domain,True,"Undergrounded, underground, undergrounding, Visual Amenity",,https://electricitynorthwest.opendatasoft.com/explore/dataset/uva_cable_installed/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/uva_cable_installed
electricitynorthwest.opendatasoft.com,ENWL,uva_conductor,SP ENW - UVA - Decommissioned Overhead Conductor,"<p>
<b>*Dataset content available to registered users only* </b>
</p>
<p>
<b>SP ENW - UVA - Decommissioned Overhead Conductor</b>
</p>
<p>
This dataset shows the spans of overhead conductor removed as part of SP Electricity North West's "" 
 <b> Undergrounding for Visual Amenity (UVA)</b>"" programme.
</p>

<p>
Alternatively, the decommissioned spans of overhead conductor can be  viewed alongside the newly commissioned underground cable on a map 
  
<a href=""https://electricitynorthwest.opendatasoft.com/pages/undergrounding_for_visual_amenity_uva/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>




<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>

<hr>
<p>
If you have any query related to the SP ENW Undergrounding for Visual Amenity dataset, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20Undergrounding%20for%20Visual%20Amenity%20Data"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
",2025-10-03 07:21:54+00:00,CC BY 4.0,domain,True,"Undergrounded, underground, undergrounding, Visual Amenity",,https://electricitynorthwest.opendatasoft.com/explore/dataset/uva_conductor/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/uva_conductor
electricitynorthwest.opendatasoft.com,ENWL,enwl-lsoa-polygons,SP ENWL - External Data - LSOA Polygons,"<p>
<b>*Dataset content available to registered users only* </b>
</p>
<p><b>SP ENW - External Data -  Lower Level Super Output Areas (LSOA) Data</b>
</p>

<p>
The Office of National Statistics (ONS) make available the Lower layer Super Output Areas (LSOA) dataset. The individual areas are described as comprising between 400 and 1,200 households and have a usually resident population between 1,000 and 3,000 persons.
</p>
<p>
This dataset contains the LSOA Polygons (sourced from ONS) which have been cropped to only reflect the polygons - or sections thereof, which fall within the Electricity North West Control Boundary</p><p>Additional Columns have been added, detailing the KM2 area of each LSOA polygon, alongside the area of the same polygon which falls within the SP ENW boundary (also shown as a percentage value)  </p><p>  
</p>


<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>





<hr>

<p>
If you have any query related to this SP ENW LSOA Dataset, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=sp%20ENW%20LSOA%20Data"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>",2025-10-03 07:12:48+00:00,Open Government Licence v3.0,domain,True,"LSOA, Polygon, Lower, Super, Output, Area",,https://electricitynorthwest.opendatasoft.com/explore/dataset/enwl-lsoa-polygons/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/enwl-lsoa-polygons
electricitynorthwest.opendatasoft.com,ENWL,enwl-boundary-flow-bsp-xy,SP ENW - Boundary Flow - BSP XY,"<p>
<b>*Dataset content available to registered users only* </b>
</p>
<p>
<b>SP ENW - Boundary Flow - BSP XY</b>
</p>
<p>
Part 3 of the Boundary Flow Data which goes on to feed into the Boundary Flow portal page, this dataset lists the BSP's referenced in the Boundary Flow documentation and contains the spatial data used in the portal page map windows
</p>

<p>
The following SP ENW Boundary Flow datasets can also be located in the Data section of this Portal: 
</p>
<p>SP ENW - Boundary Flow - Merge
</p>
 <p>SP ENW - Boundary Flow - GSP XY
</p>

<p>
Alternatively, all datasets can be viewed together in the aforementioned portal page
  
<a href=""https://electricitynorthwest.opendatasoft.com/pages/enwl_boundary_flow_bsp_number_dg_2/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>


<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>




<hr>
<p>
If you have any other query related to the SP ENWL - Boundary Flow - BSP XY data, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20Boundary%20RFlow%20BSP"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
",2025-10-03 07:02:01+00:00,CC BY 4.0,domain,True,"Boundary Flow, BSP, Infeed, Outfeed",,https://electricitynorthwest.opendatasoft.com/explore/dataset/enwl-boundary-flow-bsp-xy/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/enwl-boundary-flow-bsp-xy
